customer_id,registration_date,age,gender,country,city,membership_tier,preferred_device,preferred_payment,total_sessions,avg_session_duration_minutes,total_page_views,product_views,search_queries,wishlist_items,cart_additions,cart_abandonments,total_orders,total_items_purchased,total_revenue,avg_order_value,largest_order_value,days_since_last_purchase,purchase_frequency_days,favorite_category,categories_browsed,categories_purchased,email_opens,email_clicks,newsletter_subscriber,push_notifications_enabled,social_media_referrals,referral_code_used,reviews_written,avg_review_rating,support_tickets,returns_requested,refund_amount,bounce_rate,conversion_rate,cart_abandonment_rate,customer_lifetime_value,churn_risk_score,engagement_score
95,2022-01-28,48,Female,Mexico,Mexico City,Gold,Desktop,Credit Card,680,12.0,2900,720,125,21,80,22,16,46,10540.4,658.77,1800.0,6,7.5,Beauty & Health,12,6,210,48,True,True,25,True,18,4.5,3,3,320.0,19.0,4.8,17.0,21050.0,5.0,96.0
96,2023-09-09,26,Male,United States,Austin,Bronze,Mobile,Debit Card,320,6.8,860,190,28,3,16,5,3,7,520.0,173.33,250.0,40,11.0,Toys & Games,4,2,70,14,False,True,3,False,2,4.0,0,0,0.0,33.0,2.2,9.0,900.0,20.0,62.0
97,2024-03-30,44,Female,Australia,Melbourne,Platinum,Desktop,Bank Transfer,990,14.0,4800,1320,240,30,150,22,28,110,56000.0,2000.0,5200.0,1,3.5,Electronics,14,8,500,110,True,True,40,True,36,4.9,6,5,480.0,18.0,5.5,12.0,98000.0,4.0,98.0
98,2022-04-12,55,Male,United States,Chicago,Gold,Mixed,Credit Card,600,11.0,3100,700,100,25,90,18,14,38,9400.0,671.43,3200.0,14,8.0,Books & Media,9,5,180,36,True,False,15,False,9,4.2,2,2,120.0,23.0,3.1,13.0,12000.0,13.0,77.0
99,2025-06-01,23,Female,South Africa,Johannesburg,Bronze,Mobile,Credit Card,180,4.5,420,90,12,1,8,2,1,2,120.0,120.0,120.0,90,60.0,Food & Beverages,3,1,20,4,False,True,1,False,0,0.0,0,0,0.0,40.0,1.2,10.0,240.0,28.0,52.0
100,2023-01-20,40,Male,Netherlands,Rotterdam,Silver,Desktop,Debit Card,520,10.8,2100,520,92,17,68,16,10,26,2600.6,260.06,700.0,25,10.0,Home & Garden,7,4,140,26,True,False,7,True,6,4.3,1,1,60.0,28.0,3.0,14.0,4200.0,16.0,71.0
101,2023-03-15,28,Female,United States,San Francisco,Gold,Mobile,Credit Card,312,12.4,1645,420,88,15,76,18,9,23,1894.5,210.5,520.0,22,15.2,Electronics,7,3,68,12,True,True,5,False,4,4.5,1,0,0.0,42.0,3.6,22.0,824.75,42.0,78.5
102,2024-07-02,35,Male,Canada,Toronto,Silver,Desktop,PayPal,520,9.8,2100,560,120,22,90,25,12,34,3450.75,287.56,980.0,5,12.3,Home & Garden,8,4,95,25,True,False,14,True,7,4.8,0,1,85.0,38.5,4.2,18.0,1500.4,28.0,82.0
103,2022-11-21,42,Non-binary,United Kingdom,London,Gold,Mixed,Digital Wallet,1023,11.2,4210,1100,210,40,150,45,23,67,6420.9,279.61,1320.0,60,8.7,Fashion,9,5,210,40,True,True,22,False,15,4.3,2,2,140.0,29.0,5.1,15.0,5400.0,35.0,90.0
104,2023-06-18,29,Female,Germany,Berlin,Bronze,Tablet,Debit Card,240,8.5,980,210,60,8,40,12,6,16,980.0,163.33,260.0,14,20.0,Books & Media,6,3,40,9,False,False,6,False,2,4.0,0,0,0.0,33.0,2.8,20.0,1200.0,22.0,64.0
105,2022-05-04,51,Male,France,Paris,Platinum,Mobile,Credit Card,780,14.1,3500,900,180,60,210,40,30,95,15680.25,522.68,2100.0,8,10.0,Electronics,11,6,190,58,True,True,28,True,21,4.6,3,3,320.0,25.0,6.5,12.0,23000.0,16.0,92.0
106,2024-02-10,23,Female,Spain,Madrid,Silver,Mobile,Digital Wallet,310,6.7,860,190,45,5,30,9,5,12,540.25,108.05,180.0,35,14.5,Toys & Games,5,2,28,7,False,True,3,False,1,3.8,0,0,0.0,47.0,2.5,25.0,800.0,34.0,70.0
107,2023-12-01,33,Male,Italy,Milan,Gold,Desktop,Bank Transfer,640,10.2,1950,420,100,18,60,22,14,38,7200.0,514.29,1400.0,3,7.5,Home & Garden,7,4,120,22,True,True,18,True,9,4.2,1,0,0.0,31.0,3.9,16.0,6800.0,29.0,76.0
108,2022-09-15,40,Female,Netherlands,Amsterdam,Bronze,Mixed,Credit Card,410,7.9,1200,300,70,12,22,10,8,20,2100.6,262.58,800.0,25,18.0,Fashion,6,3,60,14,False,False,4,False,3,4.0,0,1,50.0,36.0,3.1,14.0,2600.0,31.0,68.0
109,2024-03-29,27,Male,United States,Austin,Silver,Mobile,Credit Card,290,9.1,720,160,40,6,25,8,4,11,1190.6,297.65,360.0,45,16.0,Food & Beverages,4,2,50,10,True,True,7,False,2,4.5,0,0,0.0,40.0,3.2,18.0,2000.0,27.0,71.0
110,2021-08-08,37,Female,United States,Seattle,Gold,Desktop,PayPal,905,10.0,2890,760,150,30,110,30,19,52,9800.4,515.28,2100.0,120,18.5,Electronics,10,6,210,40,True,True,32,True,28,4.4,4,2,240.0,28.0,4.8,17.0,42000.0,18.0,95.0
111,2023-01-22,26,Female,Australia,Sydney,Bronze,Mobile,Debit Card,220,7.0,640,140,30,3,18,6,3,9,520.7,173.56,210.0,40,20.0,Books & Media,5,2,22,5,False,True,5,False,0,0.0,0,0,0.0,50.0,2.1,22.0,600.0,40.0,60.0
112,2024-09-09,31,Male,United States,New York,Silver,Tablet,PayPal,410,8.9,1280,290,85,10,34,14,7,20,2650.4,378.63,980.0,9,14.0,Sports & Outdoors,7,3,75,15,True,True,12,False,5,4.2,1,0,0.0,34.0,3.7,16.0,3200.0,26.0,74.0
113,2022-12-30,45,Male,Japan,Tokyo,Gold,Mobile,Digital Wallet,860,13.3,3000,820,190,55,160,32,21,74,19850.0,946.19,2500.0,2,6.0,Electronics,12,6,210,48,True,True,35,True,40,4.7,5,1,120.0,22.0,6.0,11.0,98000.0,14.0,97.0
114,2023-08-08,22,Female,India,Bengaluru,Bronze,Mobile,Credit Card,150,5.5,500,120,25,2,10,4,2,4,420.0,210.0,210.0,70,25.0,Fashion,4,2,15,3,False,False,2,False,1,5.0,0,0,0.0,60.0,1.5,26.0,300.0,60.0,40.0
115,2021-04-21,53,Female,United States,Boston,Platinum,Desktop,Bank Transfer,1200,16.2,4800,1200,260,90,320,60,40,120,52000.0,1300.0,3200.0,3,4.0,Electronics,14,9,420,100,True,True,68,True,120,4.9,6,5,900.0,18.0,7.5,9.0,150000.0,12.0,98.0
116,2024-01-12,34,Male,Brazil,Sao Paulo,Silver,Mobile,Debit Card,360,8.2,980,210,55,9,28,7,6,16,2100.8,350.13,900.0,18,12.0,Sports & Outdoors,7,3,64,11,True,True,9,False,3,4.1,1,1,75.0,41.0,3.2,19.0,2100.0,30.0,72.0
117,2023-05-28,39,Female,South Korea,Seoul,Gold,Mobile,Credit Card,745,10.5,2100,480,110,22,70,20,17,46,11050.0,650.0,1500.0,14,9.0,Electronics,10,5,170,34,True,True,25,False,14,4.5,2,2,180.0,26.0,4.1,12.0,24000.0,24.0,85.0
118,2022-08-19,48,Male,China,Shanghai,Gold,Desktop,PayPal,980,12.0,3300,860,190,50,140,28,25,70,21000.0,840.0,2300.0,3,6.0,Electronics,13,7,360,68,True,True,55,True,60,4.8,8,3,600.0,20.0,6.2,10.0,98000.0,16.0,96.0
119,2023-07-17,29,Male,United States,Denver,Bronze,Mobile,Debit Card,260,7.4,760,190,40,4,20,9,3,8,780.0,260.0,420.0,33,22.0,Beauty & Health,6,2,30,6,False,True,5,False,1,4.0,0,0,0.0,55.0,2.0,28.0,900.0,57.0,52.0
120,2024-04-25,32,Female,United States,Chicago,Silver,Mobile,Digital Wallet,460,9.0,1200,260,70,14,40,15,7,21,3200.75,457.25,970.0,11,13.0,Sports & Outdoors,8,4,90,20,True,False,13,False,6,4.3,1,0,0.0,37.0,3.1,17.0,5000.0,29.0,73.0
121,2023-03-15,34,Male,United States,Austin,Gold,Mobile,Credit Card,210,9.5,1450,320,75,12,45,8,5,14,742.2,148.44,320.0,22,28.5,Electronics,7,3,60,14,True,True,4,False,3,4.2,1,0,0.0,22.5,3.2,2.0,1050.0,28.0,78.0
122,2022-11-02,41,Female,Canada,Toronto,Silver,Desktop,PayPal,380,12.1,2600,680,120,25,80,15,9,25,1980.5,220.06,420.0,17,19.2,Home & Garden,10,6,110,25,True,False,9,True,6,4.5,2,1,35.0,18.0,4.8,3.5,4200.0,15.0,85.0
123,2024-06-21,29,Non-binary,United Kingdom,Manchester,Bronze,Mixed,Debit Card,160,7.8,980,210,40,8,22,6,3,9,560.75,186.92,210.0,62,40.0,Fashion,5,2,40,9,False,True,3,False,1,4.0,0,0,0.0,25.0,2.5,1.8,980.0,22.0,72.0
124,2023-09-12,53,Male,Australia,Sydney,Gold,Mobile,Digital Wallet,520,14.2,4100,1080,210,40,120,25,12,38,14250.0,1187.5,3200.0,9,16.0,Electronics,12,8,210,50,True,True,18,True,9,4.6,3,2,120.0,16.5,6.5,4.0,12500.0,9.0,92.0
125,2025-02-28,22,Female,Germany,Berlin,Bronze,Mobile,Credit Card,90,6.5,420,120,15,5,10,3,1,3,230.4,230.4,230.4,140,45.0,Books & Media,4,2,20,5,False,False,1,False,0,0.0,0,0,0.0,34.0,1.2,2.8,450.0,55.0,40.0
126,2022-07-07,38,Male,United States,Denver,Silver,Desktop,Bank Transfer,310,11.2,2100,510,90,15,60,12,7,21,890.0,127.14,320.0,5,21.0,Home & Garden,9,4,85,18,True,True,7,True,4,4.3,1,1,25.0,19.0,3.5,3.0,1500.0,18.0,77.0
127,2023-12-01,27,Female,France,Paris,Bronze,Mobile,Debit Card,120,8.1,760,190,32,7,14,4,2,5,320.0,160.0,200.0,30,28.0,Fashion,6,3,30,7,False,True,2,False,2,4.0,0,0,0.0,21.0,2.0,2.2,540.0,30.0,60.0
128,2024-03-08,55,Male,Italy,Milan,Gold,Tablet,PayPal,400,13.0,3200,880,150,28,70,20,14,46,18650.0,1325.0,4100.0,12,19.0,Electronics,13,7,180,40,True,True,12,True,7,4.7,2,1,90.0,15.0,5.0,3.5,22000.0,10.0,88.0
129,2022-01-20,63,Female,Spain,Madrid,Platinum,Mobile,Digital Wallet,520,15.0,3800,990,180,35,95,22,16,60,21000.0,1312.5,4800.0,3,16.0,Sports & Outdoors,14,9,260,60,True,True,16,True,11,4.8,4,2,150.0,12.0,6.2,2.9,35000.0,8.0,94.0
130,2025-08-15,18,Prefer not to say,Netherlands,Amsterdam,Bronze,Mobile,Credit Card,70,5.2,320,95,9,2,3,1,0,0,0.0,0.0,0.0,365,60.0,Books & Media,3,0,10,2,False,False,0,False,0,0.0,0,0,0.0,45.0,0.0,0.5,0.0,70.0,35.0
131,2023-04-30,33,Male,United States,Seattle,Silver,Desktop,Debit Card,260,10.0,1500,340,60,10,40,9,6,18,1200.0,200.0,420.0,18,22.0,Toys & Games,8,5,75,15,True,False,5,False,5,4.2,1,0,0.0,20.0,3.5,2.5,2000.0,25.0,70.0
132,2022-10-10,46,Female,United States,Boston,Gold,Tablet,Buy Now Pay Later,450,13.5,2900,780,140,22,55,14,11,30,10850.0,986.36,4200.0,11,17.0,Electronics,11,6,165,40,True,False,10,True,8,4.4,2,1,90.0,14.0,4.8,2.6,32000.0,12.0,88.0
133,2024-08-19,31,Male,Japan,Tokyo,Silver,Mobile,Digital Wallet,210,9.0,1400,320,55,9,25,6,4,12,760.0,190.0,260.0,25,28.0,Beauty & Health,7,3,50,12,False,True,4,False,2,3.5,0,0,0.0,30.0,2.2,2.0,900.0,33.0,62.0
134,2023-01-03,40,Female,United States,Los Angeles,Platinum,Mixed,Credit Card,600,16.0,4200,1100,190,45,100,28,15,52,36000.0,2400.0,5200.0,4,12.0,Electronics,15,9,260,60,True,True,20,True,12,4.9,3,2,200.0,10.0,6.8,3.0,75000.0,7.0,95.0
135,2022-05-14,28,Male,Canada,Vancouver,Silver,Desktop,Debit Card,280,8.5,1700,370,70,14,38,9,6,19,1675.0,279.17,450.0,21,18.0,Sports & Outdoors,8,4,90,20,True,False,6,False,3,4.1,1,0,0.0,22.0,3.0,2.1,3200.0,21.0,74.0
136,2025-01-10,21,Female,Australia,Melbourne,Bronze,Mobile,Credit Card,120,4.9,500,110,18,3,6,2,0,0,0.0,0.0,0.0,250,65.0,Food & Beverages,3,0,12,3,False,False,0,False,0,0.0,0,0,0.0,38.0,0.0,0.3,0.0,78.0,28.0
137,2023-07-07,45,Male,United States,Chicago,Gold,Desktop,Credit Card,480,12.8,3600,900,180,30,70,18,11,34,13000.0,1181.82,3500.0,7,14.0,Electronics,12,6,190,42,True,True,14,True,10,4.6,2,1,120.0,13.0,5.2,2.0,42000.0,11.0,89.0
138,2022-12-25,36,Female,United States,Denver,Silver,Mobile,PayPal,260,9.8,1500,360,65,10,26,7,5,14,980.0,196.0,320.0,31,22.0,Toys & Games,7,3,70,16,False,False,5,False,1,3.8,0,0,0.0,26.0,3.0,2.4,1200.0,29.0,66.0
139,2024-02-14,27,Male,United Kingdom,Birmingham,Bronze,Mobile,Credit Card,150,7.0,860,190,40,6,9,3,2,6,420.0,210.0,260.0,45,25.0,Books & Media,5,2,40,8,False,False,1,False,0,0.0,0,0,0.0,29.0,2.0,1.9,600.0,60.0,38.0
140,2022-08-08,54,Female,United States,Miami,Platinum,Tablet,Bank Transfer,520,14.8,3600,960,190,38,110,26,20,58,54000.0,2700.0,9200.0,2,10.0,Electronics,14,10,300,70,True,True,22,True,25,4.7,5,3,260.0,11.0,7.0,2.1,120000.0,5.0,97.0
141,2022-03-15,34,Male,United States,San Francisco,Gold,Mobile,Credit Card,210,9.3,1840,620,150,12,48,9,12,26,1285.75,107.15,540.0,14,18.2,Electronics,7,4,78,22,True,True,6,False,5,4.2,1,0,0.0,32.5,2.1,4.0,1450.0,18.5,72.0
142,2023-11-02,28,Female,Canada,Toronto,Silver,Desktop,PayPal,320,7.6,2980,980,210,20,70,15,18,42,3120.5,173.36,760.0,7,11.4,Fashion,9,5,110,35,True,False,12,True,9,4.7,0,1,45.0,28.0,3.5,5.5,2360.0,12.0,85.0
143,2022-08-19,45,Male,United Kingdom,London,Platinum,Mixed,Digital Wallet,510,11.2,4820,1500,320,45,120,22,26,68,41000.0,1576.92,3200.0,21,9.8,Electronics,12,6,210,60,False,True,24,False,14,4.4,2,2,320.0,25.5,4.2,6.8,48500.0,28.0,92.0
144,2024-02-10,22,Non-binary,Australia,Sydney,Bronze,Mobile,Debit Card,120,6.4,760,210,40,5,20,7,6,12,820.0,136.67,260.0,60,15.3,Home & Garden,5,2,40,9,True,True,8,True,3,4.0,0,0,0.0,40.0,1.8,7.2,980.0,9.0,60.0
145,2023-07-28,31,Female,Germany,Berlin,Silver,Desktop,Credit Card,260,8.9,2100,760,120,18,55,10,14,32,1745.25,124.66,420.0,5,13.1,Books & Media,8,3,90,25,True,False,15,True,8,4.6,1,0,0.0,31.0,2.9,6.0,2100.0,15.0,76.0
146,2022-12-01,39,Male,France,Paris,Gold,Tablet,PayPal,480,10.5,3900,1200,210,30,100,18,22,54,2970.0,135.0,980.0,12,16.4,Fashion,11,5,160,42,True,True,20,False,11,4.5,0,1,120.0,26.0,3.2,5.8,5400.0,11.0,83.0
147,2025-01-03,27,Female,Spain,Madrid,Bronze,Mobile,Debit Card,95,5.5,620,180,25,6,14,4,4,9,610.5,152.63,350.0,40,22.8,Sports & Outdoors,4,2,30,8,False,True,3,False,2,4.0,0,0,0.0,48.0,1.5,9.0,740.0,20.0,58.0
148,2023-04-18,52,Male,Italy,Milan,Gold,Desktop,Bank Transfer,430,12.1,4200,1400,260,24,88,19,30,78,41250.0,1375.0,2100.0,9,7.4,Electronics,13,6,200,55,True,True,28,True,19,4.3,2,1,210.0,22.0,4.5,5.0,9000.0,6.0,88.0
149,2024-09-07,29,Female,Netherlands,Amsterdam,Silver,Mobile,Digital Wallet,260,8.2,1900,540,90,10,30,8,9,21,1560.75,173.42,420.0,18,10.2,Books & Media,6,3,60,16,False,False,7,False,4,4.2,0,0,0.0,34.0,2.1,6.0,1500.0,14.0,66.0
150,2022-05-25,41,Male,United States,Austin,Gold,Mobile,Credit Card,700,12.3,6400,2100,410,50,150,25,34,92,50125.0,1474.26,3500.0,3,6.1,Electronics,15,7,320,90,True,True,35,True,26,4.7,3,2,180.0,21.0,4.8,5.5,62000.0,7.0,95.0
151,2023-08-14,33,Female,United States,Seattle,Silver,Mobile,PayPal,310,9.0,2500,680,160,16,40,9,15,36,2100.2,140.01,420.0,25,12.0,Fashion,8,4,120,34,True,True,18,False,7,4.3,1,0,0.0,29.0,3.1,6.7,3200.0,13.0,77.0
152,2022-07-11,55,Male,United States,New York,Platinum,Desktop,Bank Transfer,980,14.2,9200,2900,520,60,200,42,45,120,98000.0,2177.78,5000.0,2,5.8,Electronics,16,8,420,110,True,True,60,True,32,4.6,3,4,520.0,18.0,5.0,4.2,120000.0,5.0,97.0
153,2023-03-22,26,Female,Ireland,Dublin,Bronze,Mobile,Credit Card,140,7.1,860,220,30,4,9,3,5,11,740.0,148.0,320.0,72,20.0,Home & Garden,5,2,50,12,False,True,5,False,1,4.0,0,0,0.0,36.0,1.2,8.0,600.0,17.0,54.0
154,2024-01-09,37,Male,Sweden,Stockholm,Gold,Mixed,Digital Wallet,420,10.8,3600,1100,200,28,90,16,21,50,15500.0,736.19,2100.0,10,9.2,Electronics,15,6,180,40,True,True,22,True,12,4.5,1,1,150.0,24.0,3.8,5.5,9200.0,8.0,86.0
155,2022-11-05,60,Male,Japan,Tokyo,Platinum,Desktop,Bank Transfer,860,13.5,8600,2600,480,75,210,35,50,140,98000.0,1960.0,4800.0,4,4.5,Toys & Games,17,9,520,130,True,True,70,True,40,4.8,2,3,340.0,19.0,6.0,3.8,180000.0,4.0,98.0
156,2023-10-30,44,Female,Australia,Melbourne,Silver,Mobile,Credit Card,360,9.4,2600,860,140,22,60,12,17,39,2600.4,152.98,480.0,15,7.5,Beauty & Health,7,3,100,28,False,True,14,False,6,4.4,0,0,0.0,31.0,2.7,6.9,3200.0,16.0,70.0
157,2022-03-02,51,Male,Canada,Vancouver,Gold,Tablet,Debit Card,540,9.9,4800,1500,260,40,110,21,28,66,3400.0,121.43,1900.0,30,12.0,Home & Garden,10,5,170,45,True,True,22,True,15,4.4,1,1,80.0,27.0,3.0,5.2,7000.0,10.0,81.0
158,2023-06-12,29,Female,United States,Denver,Bronze,Mobile,PayPal,200,6.8,1200,340,60,8,18,6,8,16,980.0,122.5,300.0,48,11.0,Sports & Outdoors,6,3,70,18,False,True,9,False,3,4.1,0,0,0.0,46.0,2.0,8.0,1200.0,21.0,60.0
159,2024-04-01,38,Male,New Zealand,Auckland,Silver,Desktop,Credit Card,390,8.7,3300,940,180,24,68,14,19,45,2600.0,136.84,420.0,9,9.7,Toys & Games,9,4,150,40,True,False,12,True,6,4.2,0,0,0.0,29.0,2.9,6.5,2600.0,12.0,68.0
160,2024-08-29,23,Female,Canada,Montreal,Bronze,Mobile,Digital Wallet,180,5.2,980,250,40,3,7,2,3,7,420.0,140.0,200.0,90,60.0,Books & Media,4,1,40,10,False,True,5,False,2,4.0,0,0,0.0,50.0,1.2,10.0,900.0,25.0,52.0
161,2022-03-15,34,Male,United States,New York,Gold,Mobile,Credit Card,312,6.8,1420,420,78,12,75,22,18,44,5890.5,327.25,980.0,14,16.7,Electronics,9,4,120,45,True,True,8,False,5,4.6,1,0,0.0,12.5,3.2,7.5,15000.0,18.0,72.5
162,2023-07-22,28,Female,Canada,Toronto,Silver,Desktop,PayPal,210,9.1,980,310,56,8,52,18,12,28,4120.75,343.4,760.0,31,21.2,Fashion,7,3,88,30,False,True,6,True,3,4.2,0,1,22.5,9.8,4.5,6.0,8200.0,25.0,65.0
163,2024-02-10,45,Male,United Kingdom,London,Platinum,Mobile,Digital Wallet,480,7.3,2100,720,120,25,120,30,25,68,22150.0,886.0,2100.0,5,7.8,Electronics,12,6,210,75,True,True,14,True,12,4.8,2,2,150.0,8.2,6.1,5.5,42000.0,12.0,88.0
164,2022-11-08,22,Female,Australia,Sydney,Bronze,Tablet,Debit Card,95,5.5,420,120,22,5,18,8,4,9,980.0,245.0,320.0,120,28.0,Home & Garden,6,2,40,15,False,False,3,False,1,4.0,0,0,0.0,12.0,2.8,9.0,2500.0,30.0,42.0
165,2023-05-14,37,Non-binary,Germany,Berlin,Silver,Mobile,Credit Card,260,8.2,1100,350,60,10,40,15,9,22,6150.75,683.42,1500.0,22,11.5,Books & Media,8,4,100,28,True,True,9,False,4,4.5,1,0,0.0,7.5,3.9,6.5,12050.0,20.0,71.0
166,2022-12-01,31,Male,France,Paris,Gold,Desktop,Bank Transfer,340,7.0,1600,510,90,18,60,12,15,40,10240.0,682.67,1200.0,9,9.1,Electronics,10,5,150,40,True,True,11,True,7,4.3,1,1,75.0,7.8,5.2,4.0,18500.0,14.0,79.0
167,2024-06-18,29,Female,Spain,Madrid,Bronze,Mobile,PayPal,180,6.2,860,260,40,7,25,9,6,15,2100.5,350.08,520.0,45,15.0,Toys & Games,5,3,70,20,False,False,4,False,2,4.0,0,0,0.0,10.5,3.1,7.0,4200.0,28.0,54.0
168,2022-09-09,52,Male,Italy,Milan,Gold,Desktop,Credit Card,420,8.5,1900,640,110,22,90,25,22,58,19850.75,904.12,2100.0,2,6.2,Home & Garden,11,6,190,62,True,True,16,True,9,4.7,0,2,120.0,6.9,6.5,4.5,29050.0,10.0,85.0
169,2023-08-01,40,Female,Netherlands,Amsterdam,Silver,Mobile,Digital Wallet,290,7.6,980,310,65,9,33,14,10,24,7300.25,730.03,980.0,18,12.4,Beauty & Health,8,3,110,25,True,True,7,False,6,4.2,1,0,0.0,9.0,4.0,5.5,9800.0,22.0,66.0
170,2025-01-11,27,Male,United States,Austin,Bronze,Mobile,Buy Now Pay Later,110,4.8,520,180,12,3,10,5,3,7,1750.0,583.33,900.0,60,40.0,Sports & Outdoors,4,2,50,12,False,False,2,False,1,4.0,0,0,0.0,15.0,2.2,8.0,3200.0,40.0,36.0
171,2022-04-25,33,Female,United States,Seattle,Gold,Tablet,Credit Card,380,7.9,1700,520,95,19,70,19,17,42,13420.0,790.59,1800.0,9,9.9,Electronics,11,5,180,60,True,True,15,True,10,4.4,0,1,40.0,7.2,6.7,5.0,31050.0,11.0,82.0
172,2023-09-30,26,Male,Japan,Tokyo,Bronze,Mobile,Debit Card,150,5.9,640,190,40,6,16,7,5,11,2100.0,420.0,600.0,40,25.0,Books & Media,5,2,60,18,False,True,5,False,0,0.0,0,0,0.0,11.0,3.5,6.5,2200.0,35.0,49.0
173,2024-03-07,38,Female,Australia,Melbourne,Silver,Desktop,PayPal,260,7.2,1100,360,70,14,34,12,8,20,6400.0,800.0,1200.0,25,13.0,Fashion,9,4,95,28,True,True,9,False,3,4.1,1,0,0.0,8.0,4.2,6.0,8400.0,18.0,70.0
174,2023-01-19,47,Male,United States,Chicago,Gold,Mobile,Credit Card,540,8.1,2300,750,150,28,100,28,30,72,40200.0,1340.0,2300.0,3,5.0,Electronics,13,7,260,90,True,True,20,True,15,4.6,0,2,150.0,6.5,6.8,4.2,52000.0,9.0,90.0
175,2022-08-14,39,Female,Canada,Vancouver,Gold,Mixed,Debit Card,320,7.4,1400,460,85,16,58,20,16,38,9200.0,575.0,1100.0,11,8.7,Home & Garden,10,5,140,40,True,False,9,False,6,4.3,0,1,25.0,9.2,4.9,5.8,12500.0,21.0,67.0
176,2023-04-02,33,Male,United States,Denver,Silver,Mobile,PayPal,200,6.9,860,260,40,7,22,10,7,16,3300.0,471.43,900.0,60,18.0,Sports & Outdoors,6,2,70,20,False,True,6,False,2,4.0,0,0,0.0,11.5,3.7,7.0,4200.0,33.0,58.0
177,2024-10-05,29,Non-binary,Sweden,Stockholm,Bronze,Tablet,Debit Card,140,5.6,640,180,35,4,12,6,5,11,2100.0,420.0,800.0,90,30.0,Books & Media,4,2,50,15,False,False,3,False,1,0.0,0,0,0.0,12.0,2.5,6.0,2100.0,45.0,33.0
178,2022-03-29,41,Male,Brazil,Sao Paulo,Gold,Desktop,Credit Card,410,7.7,1900,600,100,20,70,18,19,50,18600.0,978.95,2100.0,7,6.5,Electronics,13,6,170,55,True,True,14,True,11,4.5,0,2,140.0,7.0,5.5,4.0,41000.0,12.0,87.0
179,2023-12-12,24,Female,Mexico,Mexico City,Bronze,Mobile,Debit Card,130,4.9,520,170,20,3,9,3,4,9,1580.0,395.0,700.0,70,22.0,Food & Beverages,5,2,40,12,False,False,2,False,0,0.0,0,0,0.0,13.0,2.0,6.0,2100.0,50.0,28.0
180,2025-02-20,36,Male,Singapore,Singapore,Silver,Mobile,Digital Wallet,260,7.0,980,320,70,12,40,14,9,22,7600.4,844.49,1500.0,17,9.0,Electronics,9,4,110,25,True,True,8,True,3,4.1,0,0,0.0,9.5,4.1,5.0,15000.0,20.0,74.0
181,2023-03-15,28,Female,United States,San Francisco,Silver,Mobile,Credit Card,312,9.5,1580,420,76,12,55,14,8,14,2397.5,299.69,550.0,24,18.5,Electronics,7,3,140,22,True,True,9,False,3,4.3,1,0,0.0,32.5,2.4,18.0,5200.75,22.5,81.0
182,2022-11-02,35,Male,Canada,Toronto,Gold,Desktop,PayPal,540,8.2,2120,610,165,25,120,30,14,28,7420.0,528.57,980.0,12,14.2,Fashion,9,5,210,31,True,True,14,True,7,4.6,0,1,75.5,28.7,3.1,15.5,15620.0,18.0,88.5
183,2024-06-20,41,Non-binary,United Kingdom,London,Platinum,Mixed,Digital Wallet,820,12.1,3040,920,240,40,180,36,22,46,19680.75,895.93,2760.0,5,7.8,Electronics,12,6,320,58,False,True,22,False,12,4.8,2,2,210.0,26.4,4.2,12.0,23540.5,12.0,92.0
184,2023-01-08,22,Female,Australia,Sydney,Bronze,Mobile,Debit Card,210,7.3,860,210,65,8,25,10,4,7,1320.4,330.1,420.0,60,22.4,Home & Garden,5,4,95,14,True,False,6,True,2,4.2,1,0,0.0,34.1,1.9,22.0,4200.0,30.0,68.0
185,2025-02-14,29,Male,Germany,Berlin,Silver,Tablet,Bank Transfer,410,6.8,1400,380,110,15,40,9,9,16,7850.25,871.14,1500.0,9,11.2,Books & Media,8,3,170,20,True,True,11,False,5,4.1,0,1,45.0,29.2,2.7,14.5,9800.0,16.0,74.0
186,2023-07-29,33,Female,France,Paris,Gold,Desktop,PayPal,660,10.4,2460,700,190,22,95,22,17,32,15640.8,921.22,2100.0,3,9.3,Fashion,11,7,260,42,False,True,18,True,9,4.4,1,0,0.0,25.0,3.5,11.0,18050.0,14.0,86.0
187,2022-05-03,45,Male,Italy,Milan,Platinum,Mobile,Buy Now Pay Later,980,13.2,3900,1100,280,70,160,38,28,58,31250.0,1116.07,3950.0,2,6.4,Electronics,15,9,540,76,True,True,34,False,18,4.7,3,2,350.0,22.3,4.8,10.5,45200.0,10.0,95.0
188,2024-09-10,26,Female,Spain,Madrid,Bronze,Mixed,Credit Card,290,5.6,980,260,40,5,18,8,3,5,980.0,326.66,520.0,45,30.0,Toys & Games,4,2,60,8,False,False,3,False,1,4.0,0,0,0.0,40.0,1.8,20.0,2100.0,28.0,62.0
189,2022-12-28,38,Male,United States,New York,Silver,Desktop,Debit Card,510,9.0,1900,520,150,18,60,15,12,22,6400.5,533.38,1100.0,20,16.0,Home & Garden,8,4,180,28,True,True,12,True,6,4.5,0,1,40.0,29.5,2.2,14.0,8200.0,19.0,77.0
190,2023-10-12,31,Female,United States,Austin,Gold,Mobile,PayPal,720,11.0,2600,750,200,32,110,24,19,40,15430.25,812.13,1700.0,7,9.5,Sports & Outdoors,10,6,320,50,True,True,19,True,9,4.6,1,0,0.0,27.5,3.0,13.0,17030.0,15.0,85.0
